id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC497PP19N000995,장소,문화시설,7233042,롯데시네마,부평점,,100209,롯데시네마,2823710100101520002,인천광역시,부평구,부평동,,152-2,2823710100,2823755000,282373154010,대정로,66,126.726638665058,37.4935590168111,다사316440,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000996,장소,문화시설,7233043,롯데시네마,사상점,,100209,롯데시네마,2653010400105330001,부산광역시,사상구,괘법동,,533-1,2653010400,2653062000,265303132023,사상로,201,128.983418572453,35.1633583231921,마라350863,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000997,장소,문화시설,7233044,롯데시네마,서귀포점,,100209,롯데시네마,5013010200109140000,제주특별자치도,서귀포시,법환동,,914,5013010200,5013059000,501303350224,월드컵로,33,126.508318986797,33.2458850224847,다나076731,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000998,장소,문화시설,7233045,롯데시네마,성남점,,100209,롯데시네마,4113310100134990000,경기도,성남시 중원구,성남동,,3499,4113310100,4113351000,411332000005,성남대로,1136,127.129907190824,37.4312483363985,다사672369,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000999,장소,문화시설,7233046,롯데시네마,성서점,,100209,롯데시네마,2729010800112440001,대구광역시,달서구,이곡동,,1244-1,2729010800,2729057600,272903147021,성서로,414,128.507759929081,35.8543952677926,라마909624,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001000,장소,문화시설,7233047,롯데시네마,송탄점,,100209,롯데시네마,4122010100108180035,경기도,평택시,서정동,,818-35,4122010100,4122052000,412203188006,관광특구로,19,127.060890200922,37.0672749958709,다바609966,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001001,장소,문화시설,7233048,메가박스,순천점,,100212,메가박스,4615011300101510000,전라남도,순천시,덕암동,,151,4615011300,4615057000,461503283028,충효로,15,127.510870841703,34.9413152106197,라라009607,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001002,장소,문화시설,7233049,롯데시네마,안산점,,100209,롯데시네마,4127110800105900000,경기도,안산시 상록구,성포동,,590,4127110800,4127159000,412713190071,항가울로,422,126.845835978305,37.3178571054546,다사420245,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001003,장소,문화시설,7233050,롯데시네마,센트럴락점,,100209,롯데시네마,4127310100105390002,경기도,안산시 단원구,고잔동,,539-2,4127310100,4127353200,412733190009,고잔로,108,126.837979627633,37.3186278073901,다사413246,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001004,장소,문화시설,7233051,롯데시네마,안양점,,100209,롯데시네마,4117110100100880001,경기도,안양시 만안구,안양동,,88-1,4117110100,4117151000,411713182003,만안로,244,126.922071386536,37.4021009738586,다사488338,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001005,장소,문화시설,7233052,롯데시네마,에비뉴엘점,,100209,롯데시네마,1114011100100070000,서울특별시,중구,소공동,,7,1114011100,1114052000,111403101001,남대문로,73,126.981688547526,37.564195003554,다사542517,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001006,장소,문화시설,7233053,롯데시네마,영등포점,,100209,롯데시네마,1156010100106180496,서울특별시,영등포구,영등포동,,618-496,1156010100,1156051500,115603000028,경인로,846,126.90852315403,37.5160675015829,다사477464,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001007,장소,문화시설,7233054,롯데시네마,울산점,,100209,롯데시네마,3114010600114800001,울산광역시,남구,삼산동,,1480-1,3114010600,3114057000,311403170026,삼산로,288,129.338238196543,35.5380475714393,마마666284,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001008,장소,문화시설,7233055,롯데시네마,라페스타점,,100209,롯데시네마,4128510400107640000,경기도,고양시 일산동구,장항동,,764,4128510400,4128559000,412853193011,무궁화로,32-34,126.76858285702,37.6615664596262,다사354627,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001009,장소,문화시설,7233057,롯데시네마,전주점,,100209,롯데시네마,4511112900109710000,전라북도,전주시 완산구,서신동,,971,4511112900,4511168000,451113266051,온고을로,2,127.121943334508,35.8347049552165,다마658598,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001010,장소,문화시설,7233058,롯데시네마,프리미엄진주점,,100209,롯데시네마,4817011100100120013,경상남도,진주시,중안동,,12-13,4817011100,4817055500,481703332056,진양호로,521,128.082643034821,35.1928321125809,라라530887,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001011,장소,문화시설,7233060,메가박스,북대구점,,100212,메가박스,2723012400108950002,대구광역시,북구,동천동,,895-2,2723012400,2723078000,272303145024,동암로,100,128.561705508508,35.9441475157073,라마957724,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001012,장소,문화시설,7233068,메가박스,구미강동점,,100212,메가박스,4719012300110230001,경상북도,구미시,진평동,,1023-1,4719012300,4719068000,471903308087,인동가산로,14,128.41790677752,36.1072151743757,라마826904,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001013,장소,문화시설,7233074,메가박스,창원점,,100212,메가박스,4812312500100990001,경상남도,창원시 성산구,중앙동,,99-1,4812312500,4812352000,481233327038,용지로,58,128.67573746138,35.2213229299377,마라070924,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001014,장소,문화시설,7233077,메가박스,대구점,,100212,메가박스,2723010200100200001,대구광역시,북구,칠성동2가,,20-1,2723010200,2723052600,272303007023,침산로,93,128.589429894358,35.8850672150251,라마983659,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001015,장소,문화시설,7233078,메가박스,목동점,,100212,메가박스,1147010200109170006,서울특별시,양천구,목동,,917-6,1147010200,1147051000,114703114001,목동동로,309,126.876008677388,37.5296596567623,다사448479,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001016,장소,문화시설,7233080,메가박스,수원점,,100212,메가박스,4111313700111890000,경기도,수원시 권선구,권선동,,1189,4111313700,4111368000,411132012008,경수대로,270,127.019705982268,37.2502657945166,다사574169,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001017,장소,문화시설,7233081,메가박스,신촌점,,100212,메가박스,1141011400100740012,서울특별시,서대문구,신촌동,,74-12,1141011400,1141058500,114103112007,신촌역로,30,126.94149849561,37.5597188773229,다사506512,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001018,장소,문화시설,7233082,메가박스,울산점,,100212,메가박스,3111010600102510008,울산광역시,중구,성남동,,251-8,3111010600,3111058500,311104307401,젊음의거리,73,129.321064651044,35.5543976993318,마마650302,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001019,장소,문화시설,7233083,메가박스,전주점,,100212,메가박스,4511111700101810000,전라북도,전주시 완산구,고사동,,181,4511111700,4511151000,451114598335,전주객사4길,74-12,127.143713717224,35.8209030977753,다마678583,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001020,장소,문화시설,7233084,메가박스,코엑스점,,100212,메가박스,1168010500101590000,서울특별시,강남구,삼성동,,159,1168010500,1168058000,116804166765,영동대로,513,127.058975747876,37.510822299605,다사610458,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001021,장소,문화시설,7233087,명보아트홀,,,100202,일반극장/영화관,1114015900100180005,서울특별시,중구,초동,,18-5,1114015900,1114060500,111403101002,마른내로,47,126.993220460839,37.5647232331756,다사552518,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001022,장소,문화시설,7233093,메가박스,부산극장점,,100212,메가박스,2611014000100180001,부산광역시,중구,남포동5가,,18-1,2611014000,2611058000,261103125004,비프광장로,36,129.028759213602,35.0986409949362,마라393792,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001023,장소,문화시설,7233098,서울극장,,,100202,일반극장/영화관,1111015500100590007,서울특별시,종로구,관수동,,59-7,1111015500,1111061500,111103100003,돈화문로,13,126.991690923858,37.569806384898,다사551523,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001024,장소,문화시설,7233099,서울아트시네마,,,100202,일반극장/영화관,1111015500100590007,서울특별시,종로구,관수동,,59-7,1111015500,1111061500,111103100003,돈화문로,13,126.991690799511,37.5698246817026,다사551523,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001025,장소,문화시설,7233107,CGV,광명철산점,,100208,CGV,4121010200104360000,경기도,광명시,철산동,,436,4121010200,4121061000,412104361284,철산로30번길,14,126.869761031058,37.4751359629568,다사442419,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001026,장소,문화시설,7233111,시네마M,,,100202,일반극장/영화관,2726010100100010000,대구광역시,수성구,범어동,,1,2726010100,2726052000,272603007004,동대구로,400,128.628860409134,35.8659849242178,마마019638,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001027,장소,문화시설,7233112,메가박스,남양주점,,100212,메가박스,4136010100106400000,경기도,남양주시,호평동,,640,4136010100,4136051000,413603197013,늘을2로,26,127.244114741176,37.6550701410056,다사774617,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001028,장소,문화시설,7233116,CGV,청담씨네시티점,,100208,CGV,1168010700106510021,서울특별시,강남구,신사동,,651-21,1168010700,1168054500,116802122001,도산대로,323,127.037033749036,37.522894298971,다사590471,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001029,장소,문화시설,7233121,씨네큐브,,,100202,일반극장/영화관,1111012000102260000,서울특별시,종로구,신문로1가,,226,1111012000,1111053000,111103005004,새문안로,68,126.972199549314,37.5697055281418,다사533523,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001030,장소,문화시설,7233124,롯데시네마,서산점,,100209,롯데시네마,4421010200101930001,충청남도,서산시,동문동,,193-1,4421010200,4421052500,442103254124,율지18로,38,126.465614454498,36.7787899090832,다바076650,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001031,장소,문화시설,7233128,메가박스,제주점,,100212,메가박스,5011010600101080013,제주특별자치도,제주시,삼도이동,,108-13,5011010600,5011056000,501104848762,중앙로14길,18,126.522556350847,33.5116012452229,다다092026,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001032,장소,문화시설,7233130,애관극장,,,100202,일반극장/영화관,2811013400102380000,인천광역시,중구,경동,,238,2811013400,2811058500,281103149001,개항로,63-2,126.629881627287,37.4723731302211,다사230418,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001033,장소,문화시설,7233131,CGV,천안터미널,,100202,일반극장/영화관,4413111800103630002,충청남도,천안시 동남구,신부동,,363-2,4413111800,4413159000,441313249008,만남로,43,127.155336255398,36.8192597354825,다바692690,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001034,장소,문화시설,7233135,CGV,하계점,,100208,CGV,1135010600105060001,서울특별시,노원구,중계동,,506-1,1135010600,1135062500,113503110005,섬밭로,258,127.064807092777,37.6386689362345,다사616599,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001035,장소,문화시설,7233136,중앙시네마,,,100202,일반극장/영화관,4717010100101400005,경상북도,안동시,삼산동,,140-5,4717010100,4717051000,471704721412,문화광장길,45,128.730863511331,36.5651231854466,마바101415,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001036,장소,문화시설,7233139,CGV,청주성안길점,,100208,CGV,4311110200101700001,충청북도,청주시 상당구,북문로1가,,170-1,4311110200,4311154500,431114508335,상당로81번길,33,127.487925174542,36.6352868742633,다바989485,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001037,장소,문화시설,7233142,영화문화예술센터,,,100202,일반극장/영화관,5011010100112980016,제주특별자치도,제주시,일도일동,,1298-16,5011010100,5011051000,501104848780,중앙로5길,6,126.525333552848,33.5152289717268,다다094030,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001038,장소,문화시설,7233143,메가박스,광주상무점,,100212,메가박스,2914012000112230003,광주광역시,서구,치평동,,1223-3,2914012000,2914074500,291404280254,시청로60번길,21-6,126.85440077827,35.1541978620633,다라411845,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001039,장소,문화시설,7233144,메가박스,광주하남점,,100212,메가박스,2920010900115870001,광주광역시,광산구,우산동,,1587-1,2920010900,2920058000,292003163062,풍영철길로,15,126.811746648774,35.1629359594555,다라373855,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001040,장소,문화시설,7233146,롯데시네마,부평역사점,,100209,롯데시네마,2823710100107380021,인천광역시,부평구,부평동,,738-21,2823710100,2823751000,282373154004,광장로,16,126.723405619474,37.4895172619691,다사313436,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001041,장소,문화시설,7233152,롯데시네마,포항점,,100209,롯데시네마,4711310100105630003,경상북도,포항시 북구,대흥동,,563-3,4711310100,4711352000,471134712655,중앙상가길,16,129.362936128262,36.0367135574386,마마678838,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001042,장소,문화시설,7233154,메가박스,공주점,,100212,메가박스,4415012000102480003,충청남도,공주시,신관동,,248-3,4415012000,4415057000,441504554310,흑수골길,12,127.138875049052,36.4735736321184,다바676307,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001043,장소,문화시설,7233166,CGV,소풍점,,100208,CGV,4119010900105390001,경기도,부천시,상동,,539-1,4119010900,4119074400,411902000015,송내대로,239,126.756336453922,37.5035569883324,다사342451,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001044,장소,문화시설,7233167,메가박스,속초점,,100212,메가박스,4221010800115060001,강원도,속초시,조양동,,1506-1,4221010800,4221058000,422104469207,조양로142번길,20,128.585917310434,38.1890808608622,라아950215,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001045,장소,문화시설,7233168,CGV,순천점,,100208,CGV,4615011900100540001,전라남도,순천시,장천동,,54-1,4615011900,4615061000,461503283025,장명로,22,127.486288891445,34.9507854854194,다라987617,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001046,장소,문화시설,7233170,CGV,아시아드점,,100208,CGV,2647010100112080000,부산광역시,연제구,거제동,,1208,2647010100,2647062000,264703130033,종합운동장로,7,129.062864467713,35.1912867812098,마라422895,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001047,장소,문화시설,7233175,메가박스,은평점,,100212,메가박스,1138010300103040002,서울특별시,은평구,불광동,,304-2,1138010300,1138052000,113803000008,통일로,830,126.922738760289,37.6178155410342,다사490577,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001048,장소,문화시설,7233179,메가박스,송천점,,100212,메가박스,4511312200106610015,전라북도,전주시 덕진구,송천동2가,,661-15,4511312200,4511364200,451132266002,동부대로,1215,127.114005471864,35.8694954009828,다마651637,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001049,장소,문화시설,7233181,CGV,청주터미널점,,100208,CGV,4311311300114160003,충청북도,청주시 흥덕구,가경동,,1416-3,4311311300,4311374700,431133014065,2순환로,1233,127.431152363153,36.6261779603496,다바938475,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001050,장소,문화시설,7233183,롯데시네마,평택비전점,,100209,롯데시네마,4122011800108300001,경기도,평택시,비전동,,830-1,4122011800,4122063000,412202012013,경기대로,279,127.11258789413,36.9953669218592,다바655886,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001051,장소,문화시설,7233184,CGV,피카디리1958점,,100208,CGV,1111015300101370000,서울특별시,종로구,돈의동,,137,1111015300,1111061500,111104100056,돈화문로5가길,1,126.991202639494,37.5710710340968,다사550525,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001052,장소,문화시설,7233185,롯데시네마,해운대점,,100209,롯데시네마,2635010700114790001,부산광역시,해운대구,좌동,,1479-1,2635010700,2635055200,263502006010,해운대로,802,129.176660403776,35.1691472946074,마라526872,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001053,장소,문화시설,7233186,CGV,화명점,,100208,CGV,2632010200122750001,부산광역시,북구,화명동,,2275-1,2632010200,2632054300,263202132002,화명대로,16,129.009824413336,35.2348238906475,마라373943,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001054,장소,문화시설,7233187,CGV,화정점,,100208,CGV,4128112300109660001,경기도,고양시 덕양구,화정동,,966-1,4128112300,4128162100,412814376368,화중로104번길,28,126.833186608094,37.6357495629234,다사411597,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001055,장소,문화시설,7233190,CGV,대구한일점,,100208,CGV,2711012300100880022,대구광역시,중구,동성로2가,,88-22,2711012300,2711056500,271103141006,동성로,39,128.595311922892,35.870440886903,라마988643,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001056,장소,문화시설,7233193,화정시네피아,,,100202,일반극장/영화관,4128112300109700000,경기도,고양시 덕양구,화정동,,970,4128112300,4128162200,412813192098,화정로,52,126.831405130199,37.6343609863058,다사410596,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001057,장소,문화시설,7233194,CGV,강남점,,100208,CGV,1168010100108140006,서울특별시,강남구,역삼동,,814-6,1168010100,1168064000,116802102001,강남대로,438,127.026338747582,37.5016617146246,다사581448,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001058,장소,문화시설,7233195,CGV,강변점,,100208,CGV,1121510300105460004,서울특별시,광진구,구의동,,546-4,1121510300,1121587000,112154112040,광나루로56길,85,127.096251855312,37.5358636132209,다사643485,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001059,장소,문화시설,7233196,CGV,거제점,,100208,CGV,4831010900112110000,경상남도,거제시,고현동,,1211,4831010900,4831058000,483103337047,장평로,12,128.61616656554,34.8911974709103,마라019557,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001060,장소,문화시설,7233197,CGV,계양점,,100208,CGV,2824510300108990001,인천광역시,계양구,작전동,,899-1,2824510300,2824564000,282453154050,장제로,738,126.73435094835,37.5339148142977,다사323485,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001061,장소,문화시설,7233204,CGV,남포점,,100208,CGV,2611014100100910000,부산광역시,중구,남포동6가,,91,2611014100,2611058000,261103125004,비프광장로,18,129.027303862525,35.0983529701122,마라392792,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001062,장소,문화시설,7233205,CGV,대전점,,100208,CGV,3014011600100010016,대전광역시,중구,문화동,,1-16,3014011600,3014072000,301403000095,계백로,1700,127.408960415163,36.3210119296787,다바918137,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001063,장소,문화시설,7233206,CGV,대학로점,,100208,CGV,1111017100100410009,서울특별시,종로구,명륜2가,,41-9,1111017100,1111065000,111104100032,대명길,28,126.999837450672,37.583472507356,다사558539,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001064,장소,문화시설,7233207,CGV,대한점,,100208,CGV,2623010300101990000,부산광역시,부산진구,부전동,,199,2623010300,2623052000,262304187689,중앙대로692번길,16,129.060119069489,35.1542211404631,마라421854,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001065,장소,문화시설,7233208,CGV,동래점,,100208,CGV,2626010800101530008,부산광역시,동래구,온천동,,153-8,2626010800,2626055000,262602000010,중앙대로,1523,129.085467223145,35.221808227672,마라442929,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001066,장소,문화시설,7233209,CGV,마산점,,100208,CGV,4812710600101260004,경상남도,창원시 마산회원구,합성동,,126-4,4812710600,4812759000,481272019003,3.15대로,736,128.582395311692,35.2375422862469,라라984941,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001067,장소,문화시설,7233210,CGV,명동점,,100208,CGV,1114012700100830005,서울특별시,중구,명동2가,,83-5,1114012700,1114055000,111404103165,명동길,14,126.982901726467,37.5634377835817,다사543516,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001068,장소,문화시설,7233212,CGV,목포점,,100208,CGV,4611015800108920000,전라남도,목포시,상동,,892,4611015800,4611075800,461103281003,교육로,63,126.419918683067,34.802518038473,다라012458,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001069,장소,문화시설,7233213,CGV,부천점,,100208,CGV,4119010800111640000,경기도,부천시,중동,,1164,4119010800,4119074200,411903000065,길주로,172,126.760570924794,37.5046517570878,다사346452,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001070,장소,문화시설,7233214,CGV,부평점,,100208,CGV,2823710400103860000,인천광역시,부평구,청천동,,386,2823710400,2823759100,282373154066,마장로,489,126.704105582691,37.5222783707073,다사296472,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001071,장소,문화시설,7233215,CGV,북수원점,,100208,CGV,4111113600108930000,경기도,수원시 장안구,조원동,,893,4111113600,4111159800,411112012008,경수대로,950,127.007553333756,37.3031838241385,다사563228,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001072,장소,문화시설,7233216,CGV,불광점,,100208,CGV,1138010600102400000,서울특별시,은평구,대조동,,240,1138010600,1138057000,113803111004,불광로,20,126.929116746789,37.6096327690282,다사496568,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001073,장소,문화시설,7233218,CGV,서면점,,100208,CGV,2623010200108920020,부산광역시,부산진구,전포동,,892-20,2623010200,2623060000,262303129010,동천로,4,129.064490669526,35.1495517745097,마라425849,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001074,장소,문화시설,7233219,CGV,수원점,,100208,CGV,4111513400100180000,경기도,수원시 팔달구,매산로1가,,18,4111513400,4111566000,411153012001,덕영대로,924,127.000380897762,37.2656413186886,다사557186,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001075,장소,문화시설,7233221,CGV,압구정구관점,,100208,CGV,1168010700106030002,서울특별시,강남구,신사동,,603-2,1168010700,1168054500,116803121022,논현로,848,127.028811051492,37.5245842697864,다사583473,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001076,장소,문화시설,7233222,CGV,야탑점,,100208,CGV,4113510700103410000,경기도,성남시 분당구,야탑동,,341,4113510700,4113562000,411354340276,성남대로925번길,16,127.12665290124,37.4133839669125,다사669349,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001077,장소,문화시설,7233223,CGV,역곡점,,100208,CGV,4119011300101130002,경기도,부천시,괴안동,,113-2,4119011300,4119079500,411903000028,경인로,505,126.811140423849,37.4846810742325,다사390430,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001078,장소,문화시설,7233224,CGV,오리점,,100208,CGV,4113511400101590000,경기도,성남시 분당구,구미동,,159,4113511400,4113567000,411354340394,탄천상로151번길,20,127.106744422692,37.3410494927128,다사651269,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001079,장소,문화시설,7233225,CGV,용산아이파크몰점,,100208,CGV,1117012800100400999,서울특별시,용산구,한강로3가,,40-999,1117012800,1117062500,111704106416,한강대로23길,55,126.965263703311,37.5293076751116,다사527479,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001080,장소,문화시설,7233226,메가박스,서면점,,100212,메가박스,2623010300105210001,부산광역시,부산진구,부전동,,521-1,2623010300,2623052000,262303129025,서면로,39,129.057313385034,35.1543051188499,마라418854,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001081,장소,문화시설,7233227,롯데시네마,서울대입구점,,100209,롯데시네마,1162010100108620001,서울특별시,관악구,봉천동,,862-1,1162010100,1162059500,116202000003,남부순환로,1820,126.952271714558,37.4808627589996,다사515425,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001082,장소,문화시설,7233228,메가박스,센트럴점,,100212,메가박스,1165010700100190003,서울특별시,서초구,반포동,,19-3,1165010700,1165058100,116503121017,신반포로,176,127.00439648498,37.504851012741,다사561451,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001083,장소,문화시설,7233229,메가박스,여수점,,100212,메가박스,4613013300100110000,전라남도,여수시,신기동,,11,4613013300,4613079000,461303282046,쌍봉로,208,127.678360678865,34.7638369839379,라라163410,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001084,장소,문화시설,7233232,메가박스,이수점,,100212,메가박스,1159010700101470053,서울특별시,동작구,사당동,,147-53,1159010700,1159062000,115902005009,동작대로,89,126.981652825938,37.4846599705014,다사541429,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001085,장소,문화시설,7233233,메가박스,파주출판도시점,,100212,메가박스,4148011500105100001,경기도,파주시,문발동,,510-1,4148011500,4148054000,414803206030,문발로,220,126.687866256002,37.7141515412754,다사284685,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001086,장소,문화시설,7233234,메가박스,일산점,,100212,메가박스,4128710500102190008,경기도,고양시 일산서구,덕이동,,219-8,4128710500,4128759000,412873194012,덕이로,20,126.757020887069,37.6894941677527,다사344658,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001087,장소,문화시설,7233235,메가박스,전대점,,100212,메가박스,2917010100103620002,광주광역시,북구,중흥동,,362-2,2917010100,2917052000,291703162056,우치로,60,126.912537194635,35.1726329100381,다라465865,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001088,장소,문화시설,7233237,메가박스,천안점,,100212,메가박스,4413310400100680001,충청남도,천안시 서북구,두정동,,68-1,4413310400,4413358000,441334550001,1공단1길,52,127.14756012689,36.8323823700306,다바685705,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001089,장소,문화시설,7233238,메가박스,평택점,,100212,메가박스,4122011300100350003,경기도,평택시,평택동,,35-3,4122011300,4122059000,412203188084,중앙로,46,127.087969541548,36.9943085764699,다바633885,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N001090,장소,문화시설,7233240,메가박스,EOE4점,,100212,메가박스,1114014400102010006,서울특별시,중구,장충동2가,,201-6,1114014400,1114058000,111403101021,장충단로,72,127.002503387046,37.5519038016883,다사560504,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
